Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,SBD_Calc,Lambda2_Calc,Decay_Index_Calc,Phase_Calc,Regime_Label_Calc,ESCH_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime
Argentina,1970,Stewards,4.0,4.2,6.6,4.0,3.6,0.1661,0.1705,1.2865,0.4499,3.0,Fragmentation,-2.225,4.1,3.0,Local node failure
Argentina,1971,Archive,4.0,4.0,6.4,4.0,3.6,0.1636,0.1628,1.2147,0.475,2.0,Acute Crisis,-2.5,3.725,2.4,Local node failure
Argentina,1971,Craft,4.2,5.0,6.6,4.6,4.9,0.1678,0.1628,1.2147,0.475,2.0,Acute Crisis,-2.5,3.725,2.4,Local node failure
Argentina,1971,Flow,4.0,4.0,6.8,4.0,3.2,0.1598,0.1628,1.2147,0.475,2.0,Acute Crisis,-2.5,3.725,2.4,Local node failure
Argentina,1971,Hands,4.0,4.0,7.0,4.0,3.0,0.1579,0.1628,1.2147,0.475,2.0,Acute Crisis,-2.5,3.725,2.4,Local node failure
Argentina,1971,Helm,3.8,4.0,7.4,4.0,2.4,0.1521,0.1628,1.2147,0.475,2.0,Acute Crisis,-2.5,3.725,2.4,Local node failure
Argentina,1971,Lore,4.0,4.0,6.4,4.0,3.6,0.1636,0.1628,1.2147,0.475,2.0,Acute Crisis,-2.5,3.725,2.4,Local node failure
Argentina,1971,Shield,5.0,5.0,6.8,5.0,5.7,0.1757,0.1628,1.2147,0.475,2.0,Acute Crisis,-2.5,3.725,2.4,Local node failure
Argentina,1971,Stewards,4.0,4.0,6.6,4.0,3.4,0.1617,0.1628,1.2147,0.475,2.0,Acute Crisis,-2.5,3.725,2.4,Local node failure
Argentina,1972,Archive,4.0,4.0,7.0,4.0,3.0,0.1398,0.1315,0.9087,0.5758,1.0,Systemic Collapse,-3.4,2.0875,-0.3,Systemic crisis
Argentina,1972,Craft,4.0,4.0,7.0,4.0,3.0,0.1398,0.1315,0.9087,0.5758,1.0,Systemic Collapse,-3.4,2.0875,-0.3,Systemic crisis
Argentina,1972,Flow,3.2,3.8,7.2,3.2,1.4,0.1256,0.1315,0.9087,0.5758,1.0,Systemic Collapse,-3.4,2.0875,-0.3,Systemic crisis
Argentina,1972,Hands,3.0,3.2,8.0,3.0,-0.3,0.1163,0.1315,0.9087,0.5758,1.0,Systemic Collapse,-3.4,2.0875,-0.3,Systemic crisis
Argentina,1972,Helm,3.2,3.6,8.6,3.2,-0.2,0.1154,0.1315,0.9087,0.5758,1.0,Systemic Collapse,-3.4,2.0875,-0.3,Systemic crisis
Argentina,1972,Lore,4.0,4.0,7.0,4.0,3.0,0.1398,0.1315,0.9087,0.5758,1.0,Systemic Collapse,-3.4,2.0875,-0.3,Systemic crisis
Argentina,1972,Shield,5.0,5.0,7.0,4.0,5.0,0.1483,0.1315,0.9087,0.5758,1.0,Systemic Collapse,-3.4,2.0875,-0.3,Systemic crisis
Argentina,1972,Stewards,3.2,4.0,7.0,3.2,1.8,0.1271,0.1315,0.9087,0.5758,1.0,Systemic Collapse,-3.4,2.0875,-0.3,Systemic crisis
Argentina,1973,Archive,5.0,5.0,5.0,5.0,7.5,0.2397,0.2321,1.5418,0.2513,4.0,Moderate Stress,-0.475,6.8375,3.2,Local node failure
Argentina,1973,Craft,5.0,5.0,5.0,5.0,7.5,0.2397,0.2321,1.5418,0.2513,4.0,Moderate Stress,-0.475,6.8375,3.2,Local node failure
Argentina,1973,Flow,5.0,5.0,5.0,5.0,7.5,0.2397,0.2321,1.5418,0.2513,4.0,Moderate Stress,-0.475,6.8375,3.2,Local node failure
Argentina,1973,Hands,5.0,5.0,5.0,5.0,7.5,0.2397,0.2321,1.5418,0.2513,4.0,Moderate Stress,-0.475,6.8375,3.2,Local node failure
Argentina,1973,Helm,5.0,5.0,6.0,5.0,6.5,0.2259,0.2321,1.5418,0.2513,4.0,Moderate Stress,-0.475,6.8375,3.2,Local node failure
Argentina,1973,Lore,5.0,5.0,5.0,5.0,7.5,0.2397,0.2321,1.5418,0.2513,4.0,Moderate Stress,-0.475,6.8375,3.2,Local node failure
Argentina,1973,Shield,4.0,4.2,7.0,4.0,3.2,0.1928,0.2321,1.5418,0.2513,4.0,Moderate Stress,-0.475,6.8375,3.2,Local node failure
Argentina,1973,Stewards,5.0,5.0,5.0,5.0,7.5,0.2397,0.2321,1.5418,0.2513,4.0,Moderate Stress,-0.475,6.8375,3.2,Local node failure
Argentina,1974,Archive,4.0,4.8,6.0,4.0,4.8,0.1721,0.1705,1.2863,0.45,3.0,Fragmentation,-1.575,4.5625,3.2,Local node failure
Argentina,1974,Craft,4.4,5.0,6.0,4.6,5.7,0.1806,0.1705,1.2863,0.45,3.0,Fragmentation,-1.575,4.5625,3.2,Local node failure
Argentina,1974,Flow,4.0,4.8,6.0,4.0,4.8,0.1721,0.1705,1.2863,0.45,3.0,Fragmentation,-1.575,4.5625,3.2,Local node failure
Argentina,1974,Hands,4.2,5.0,6.0,4.4,5.4,0.1771,0.1705,1.2863,0.45,3.0,Fragmentation,-1.575,4.5625,3.2,Local node failure
Argentina,1974,Helm,4.0,4.2,7.0,4.0,3.2,0.1621,0.1705,1.2863,0.45,3.0,Fragmentation,-1.575,4.5625,3.2,Local node failure
Argentina,1974,Lore,4.0,4.6,6.6,4.0,4.0,0.166,0.1705,1.2863,0.45,3.0,Fragmentation,-1.575,4.5625,3.2,Local node failure
Argentina,1974,Shield,4.0,4.8,7.0,4.0,3.8,0.1621,0.1705,1.2863,0.45,3.0,Fragmentation,-1.575,4.5625,3.2,Local node failure
Argentina,1974,Stewards,4.0,4.8,6.0,4.0,4.8,0.1721,0.1705,1.2863,0.45,3.0,Fragmentation,-1.575,4.5625,3.2,Local node failure
Argentina,1975,Archive,3.0,3.2,8.0,3.0,-0.3,0.1005,0.1016,0.724,0.6722,1.0,Systemic Collapse,-4.625,0.0125,-1.7,Systemic crisis
Argentina,1975,Craft,4.0,4.0,7.0,4.0,3.0,0.1203,0.1016,0.724,0.6722,1.0,Systemic Collapse,-4.625,0.0125,-1.7,Systemic crisis
Argentina,1975,Flow,3.0,3.2,8.0,3.0,-0.3,0.1005,0.1016,0.724,0.6722,1.0,Systemic Collapse,-4.625,0.0125,-1.7,Systemic crisis
Argentina,1975,Hands,3.0,3.2,8.0,3.0,-0.3,0.1005,0.1016,0.724,0.6722,1.0,Systemic Collapse,-4.625,0.0125,-1.7,Systemic crisis
Argentina,1975,Helm,2.8,3.2,9.0,2.6,-1.7,0.0907,0.1016,0.724,0.6722,1.0,Systemic Collapse,-4.625,0.0125,-1.7,Systemic crisis
Argentina,1975,Lore,3.0,3.2,8.0,3.0,-0.3,0.1005,0.1016,0.724,0.6722,1.0,Systemic Collapse,-4.625,0.0125,-1.7,Systemic crisis
Argentina,1975,Shield,3.0,3.6,8.2,3.0,-0.1,0.0994,0.1016,0.724,0.6722,1.0,Systemic Collapse,-4.625,0.0125,-1.7,Systemic crisis
Argentina,1975,Stewards,3.0,3.6,8.0,3.0,0.1,0.1005,0.1016,0.724,0.6722,1.0,Systemic Collapse,-4.625,0.0125,-1.7,Systemic crisis
Argentina,1976,Archive,3.0,3.0,8.0,3.0,-0.5,0.1141,0.1267,0.7127,0.5914,1.0,Systemic Collapse,-3.225,2.3375,-3.0,Systemic crisis
Argentina,1976,Craft,4.0,5.0,7.0,4.0,4.0,0.137,0.1267,0.7127,0.5914,1.0,Systemic Collapse,-3.225,2.3375,-3.0,Systemic crisis
Argentina,1976,Flow,4.0,4.0,7.0,4.0,3.0,0.137,0.1267,0.7127,0.5914,1.0,Systemic Collapse,-3.225,2.3375,-3.0,Systemic crisis
Argentina,1976,Hands,2.0,3.0,9.0,2.0,-3.0,0.0895,0.1267,0.7127,0.5914,1.0,Systemic Collapse,-3.225,2.3375,-3.0,Systemic crisis
Argentina,1976,Helm,4.0,5.0,8.0,3.0,2.5,0.1235,0.1267,0.7127,0.5914,1.0,Systemic Collapse,-3.225,2.3375,-3.0,Systemic crisis
Argentina,1976,Lore,3.0,3.2,8.0,3.0,-0.3,0.1141,0.1267,0.7127,0.5914,1.0,Systemic Collapse,-3.225,2.3375,-3.0,Systemic crisis
Argentina,1976,Shield,6.0,7.0,7.0,4.0,8.0,0.1528,0.1267,0.7127,0.5914,1.0,Systemic Collapse,-3.225,2.3375,-3.0,Systemic crisis
Argentina,1976,Stewards,5.0,5.0,7.0,4.0,5.0,0.1453,0.1267,0.7127,0.5914,1.0,Systemic Collapse,-3.225,2.3375,-3.0,Systemic crisis
Argentina,1977,Archive,3.0,3.0,8.0,3.0,-0.5,0.1208,0.1399,0.7488,0.5488,1.0,Systemic Collapse,-2.875,2.9625,-3.0,Systemic crisis
Argentina,1977,Craft,4.0,5.0,7.0,4.0,4.0,0.1454,0.1399,0.7488,0.5488,1.0,Systemic Collapse,-2.875,2.9625,-3.0,Systemic crisis
Argentina,1977,Flow,4.0,4.0,7.0,4.0,3.0,0.1454,0.1399,0.7488,0.5488,1.0,Systemic Collapse,-2.875,2.9625,-3.0,Systemic crisis
Argentina,1977,Hands,2.0,3.0,9.0,2.0,-3.0,0.0946,0.1399,0.7488,0.5488,1.0,Systemic Collapse,-2.875,2.9625,-3.0,Systemic crisis
Argentina,1977,Helm,5.0,5.0,7.0,4.0,5.0,0.1542,0.1399,0.7488,0.5488,1.0,Systemic Collapse,-2.875,2.9625,-3.0,Systemic crisis
Argentina,1977,Lore,2.4,3.0,8.0,2.6,-1.3,0.111,0.1399,0.7488,0.5488,1.0,Systemic Collapse,-2.875,2.9625,-3.0,Systemic crisis
Argentina,1977,Shield,7.0,7.0,6.0,5.0,10.5,0.1843,0.1399,0.7488,0.5488,1.0,Systemic Collapse,-2.875,2.9625,-3.0,Systemic crisis
Argentina,1977,Stewards,5.0,5.0,6.0,4.0,6.0,0.1634,0.1399,0.7488,0.5488,1.0,Systemic Collapse,-2.875,2.9625,-3.0,Systemic crisis
Argentina,1978,Archive,3.0,3.2,7.0,3.0,0.7,0.143,0.1697,0.8562,0.4527,2.0,Acute Crisis,-2.05,4.3875,-2.6,Systemic crisis
Argentina,1978,Craft,5.0,5.0,6.0,5.0,6.5,0.1893,0.1697,0.8562,0.4527,2.0,Acute Crisis,-2.05,4.3875,-2.6,Systemic crisis
Argentina,1978,Flow,5.0,5.0,6.0,5.0,6.5,0.1893,0.1697,0.8562,0.4527,2.0,Acute Crisis,-2.05,4.3875,-2.6,Systemic crisis
Argentina,1978,Hands,2.0,3.0,8.6,2.0,-2.6,0.1077,0.1697,0.8562,0.4527,2.0,Acute Crisis,-2.05,4.3875,-2.6,Systemic crisis
Argentina,1978,Helm,5.0,5.0,6.0,5.0,6.5,0.1893,0.1697,0.8562,0.4527,2.0,Acute Crisis,-2.05,4.3875,-2.6,Systemic crisis
Argentina,1978,Lore,3.0,3.0,7.0,3.0,0.5,0.143,0.1697,0.8562,0.4527,2.0,Acute Crisis,-2.05,4.3875,-2.6,Systemic crisis
Argentina,1978,Shield,7.0,7.0,6.0,5.0,10.5,0.2068,0.1697,0.8562,0.4527,2.0,Acute Crisis,-2.05,4.3875,-2.6,Systemic crisis
Argentina,1978,Stewards,5.0,5.0,6.0,5.0,6.5,0.1893,0.1697,0.8562,0.4527,2.0,Acute Crisis,-2.05,4.3875,-2.6,Systemic crisis
Argentina,1979,Archive,4.0,4.0,6.0,3.0,3.5,0.1721,0.1837,0.9288,0.4075,3.0,Fragmentation,-1.25,5.3125,-2.0,Systemic crisis
Argentina,1979,Craft,5.0,5.0,6.0,5.0,6.5,0.1981,0.1837,0.9288,0.4075,3.0,Fragmentation,-1.25,5.3125,-2.0,Systemic crisis
Argentina,1979,Flow,5.0,5.0,6.0,5.0,6.5,0.1981,0.1837,0.9288,0.4075,3.0,Fragmentation,-1.25,5.3125,-2.0,Systemic crisis
Argentina,1979,Hands,2.0,3.0,8.0,2.0,-2.0,0.1168,0.1837,0.9288,0.4075,3.0,Fragmentation,-1.25,5.3125,-2.0,Systemic crisis
Argentina,1979,Helm,5.0,5.4,6.0,5.0,6.9,0.1981,0.1837,0.9288,0.4075,3.0,Fragmentation,-1.25,5.3125,-2.0,Systemic crisis
Argentina,1979,Lore,3.0,4.0,7.0,3.0,1.5,0.1494,0.1837,0.9288,0.4075,3.0,Fragmentation,-1.25,5.3125,-2.0,Systemic crisis
Argentina,1979,Shield,7.0,7.0,5.0,5.0,11.5,0.2293,0.1837,0.9288,0.4075,3.0,Fragmentation,-1.25,5.3125,-2.0,Systemic crisis
Argentina,1979,Stewards,5.0,5.8,5.2,5.0,8.1,0.2075,0.1837,0.9288,0.4075,3.0,Fragmentation,-1.25,5.3125,-2.0,Systemic crisis
Argentina,1980,Archive,4.0,4.0,6.0,4.0,4.0,0.1807,0.1849,1.1096,0.4035,3.0,Fragmentation,-1.325,5.3,-0.5,Systemic crisis
Argentina,1980,Craft,5.0,5.0,6.0,5.0,6.5,0.1987,0.1849,1.1096,0.4035,3.0,Fragmentation,-1.325,5.3,-0.5,Systemic crisis
Argentina,1980,Flow,4.0,5.0,7.0,4.0,4.0,0.1701,0.1849,1.1096,0.4035,3.0,Fragmentation,-1.325,5.3,-0.5,Systemic crisis
Argentina,1980,Hands,3.0,3.0,8.0,3.0,-0.5,0.1408,0.1849,1.1096,0.4035,3.0,Fragmentation,-1.325,5.3,-0.5,Systemic crisis
Argentina,1980,Helm,5.0,5.8,6.0,5.0,7.3,0.1987,0.1849,1.1096,0.4035,3.0,Fragmentation,-1.325,5.3,-0.5,Systemic crisis
Argentina,1980,Lore,3.0,3.8,7.0,3.0,1.3,0.1498,0.1849,1.1096,0.4035,3.0,Fragmentation,-1.325,5.3,-0.5,Systemic crisis
Argentina,1980,Shield,7.0,7.0,5.0,5.0,11.5,0.23,0.1849,1.1096,0.4035,3.0,Fragmentation,-1.325,5.3,-0.5,Systemic crisis
Argentina,1980,Stewards,5.0,5.8,5.0,5.0,8.3,0.2106,0.1849,1.1096,0.4035,3.0,Fragmentation,-1.325,5.3,-0.5,Systemic crisis
Argentina,1981,Archive,4.0,4.0,7.0,4.0,3.0,0.1462,0.1418,0.9492,0.5425,1.0,Systemic Collapse,-2.6,3.15,-0.5,Systemic crisis
Argentina,1981,Craft,4.0,5.0,7.0,4.0,4.0,0.1462,0.1418,0.9492,0.5425,1.0,Systemic Collapse,-2.6,3.15,-0.5,Systemic crisis
Argentina,1981,Flow,3.0,4.0,8.0,3.0,0.5,0.1215,0.1418,0.9492,0.5425,1.0,Systemic Collapse,-2.6,3.15,-0.5,Systemic crisis
Argentina,1981,Hands,3.0,3.0,8.0,3.0,-0.5,0.1215,0.1418,0.9492,0.5425,1.0,Systemic Collapse,-2.6,3.15,-0.5,Systemic crisis
Argentina,1981,Helm,4.0,4.6,7.0,4.0,3.6,0.1462,0.1418,0.9492,0.5425,1.0,Systemic Collapse,-2.6,3.15,-0.5,Systemic crisis
Argentina,1981,Lore,3.0,4.0,7.0,3.0,1.5,0.1291,0.1418,0.9492,0.5425,1.0,Systemic Collapse,-2.6,3.15,-0.5,Systemic crisis
Argentina,1981,Shield,6.0,7.0,6.0,5.0,9.5,0.178,0.1418,0.9492,0.5425,1.0,Systemic Collapse,-2.6,3.15,-0.5,Systemic crisis
Argentina,1981,Stewards,4.0,4.6,7.0,4.0,3.6,0.1462,0.1418,0.9492,0.5425,1.0,Systemic Collapse,-2.6,3.15,-0.5,Systemic crisis
Argentina,1982,Archive,3.0,3.2,8.0,3.0,-0.3,0.1009,0.1021,0.6328,0.6706,1.0,Systemic Collapse,-4.425,0.35,-3.0,Systemic crisis
Argentina,1982,Craft,3.0,4.0,8.0,3.0,0.5,0.1009,0.1021,0.6328,0.6706,1.0,Systemic Collapse,-4.425,0.35,-3.0,Systemic crisis
Argentina,1982,Flow,2.0,3.0,9.0,2.0,-3.0,0.0795,0.1021,0.6328,0.6706,1.0,Systemic Collapse,-4.425,0.35,-3.0,Systemic crisis
Argentina,1982,Hands,3.0,3.0,8.0,3.0,-0.5,0.1009,0.1021,0.6328,0.6706,1.0,Systemic Collapse,-4.425,0.35,-3.0,Systemic crisis
Argentina,1982,Helm,2.8,3.2,9.0,2.8,-1.6,0.0922,0.1021,0.6328,0.6706,1.0,Systemic Collapse,-4.425,0.35,-3.0,Systemic crisis
Argentina,1982,Lore,4.0,4.0,7.0,4.0,3.0,0.1208,0.1021,0.6328,0.6706,1.0,Systemic Collapse,-4.425,0.35,-3.0,Systemic crisis
Argentina,1982,Shield,5.0,6.0,8.0,4.0,5.0,0.1208,0.1021,0.6328,0.6706,1.0,Systemic Collapse,-4.425,0.35,-3.0,Systemic crisis
Argentina,1982,Stewards,3.0,3.2,8.0,3.0,-0.3,0.1009,0.1021,0.6328,0.6706,1.0,Systemic Collapse,-4.425,0.35,-3.0,Systemic crisis
Argentina,1983,Archive,5.0,5.0,6.0,5.0,6.5,0.2055,0.1968,1.4001,0.3652,3.0,Fragmentation,-1.35,5.3625,3.2,Local node failure
Argentina,1983,Craft,4.8,5.0,5.4,4.8,6.8,0.2093,0.1968,1.4001,0.3652,3.0,Fragmentation,-1.35,5.3625,3.2,Local node failure
Argentina,1983,Flow,4.0,4.0,6.0,4.0,4.0,0.1868,0.1968,1.4001,0.3652,3.0,Fragmentation,-1.35,5.3625,3.2,Local node failure
Argentina,1983,Hands,4.0,4.0,6.0,4.0,4.0,0.1868,0.1968,1.4001,0.3652,3.0,Fragmentation,-1.35,5.3625,3.2,Local node failure
Argentina,1983,Helm,5.0,5.0,6.0,5.0,6.5,0.2055,0.1968,1.4001,0.3652,3.0,Fragmentation,-1.35,5.3625,3.2,Local node failure
Argentina,1983,Lore,5.0,5.0,5.0,5.0,7.5,0.2179,0.1968,1.4001,0.3652,3.0,Fragmentation,-1.35,5.3625,3.2,Local node failure
Argentina,1983,Shield,4.0,4.2,7.0,4.0,3.2,0.1758,0.1968,1.4001,0.3652,3.0,Fragmentation,-1.35,5.3625,3.2,Local node failure
Argentina,1983,Stewards,4.0,4.4,6.0,4.0,4.4,0.1868,0.1968,1.4001,0.3652,3.0,Fragmentation,-1.35,5.3625,3.2,Local node failure
Argentina,1984,Archive,6.0,6.0,5.0,6.0,10.0,0.2738,0.2555,1.7206,0.1758,5.0,Stable Integration,0.375,8.0625,5.0,Local node failure
Argentina,1984,Craft,5.0,5.0,5.0,5.0,7.5,0.2534,0.2555,1.7206,0.1758,5.0,Stable Integration,0.375,8.0625,5.0,Local node failure
Argentina,1984,Flow,5.0,5.0,5.0,5.0,7.5,0.2534,0.2555,1.7206,0.1758,5.0,Stable Integration,0.375,8.0625,5.0,Local node failure
Argentina,1984,Hands,5.0,5.0,5.0,5.0,7.5,0.2534,0.2555,1.7206,0.1758,5.0,Stable Integration,0.375,8.0625,5.0,Local node failure
Argentina,1984,Helm,6.0,6.0,5.0,6.0,10.0,0.2738,0.2555,1.7206,0.1758,5.0,Stable Integration,0.375,8.0625,5.0,Local node failure
Argentina,1984,Lore,6.0,6.0,4.0,6.0,11.0,0.2902,0.2555,1.7206,0.1758,5.0,Stable Integration,0.375,8.0625,5.0,Local node failure
Argentina,1984,Shield,4.0,5.0,6.0,4.0,5.0,0.2164,0.2555,1.7206,0.1758,5.0,Stable Integration,0.375,8.0625,5.0,Local node failure
Argentina,1984,Stewards,4.0,5.0,5.0,4.0,6.0,0.23,0.2555,1.7206,0.1758,5.0,Stable Integration,0.375,8.0625,5.0,Local node failure
Argentina,1985,Archive,6.0,6.0,5.0,6.0,10.0,0.2651,0.2415,1.6292,0.2212,4.0,Moderate Stress,0.15,7.6125,4.6,Local node failure
Argentina,1985,Craft,5.0,5.0,5.0,5.0,7.5,0.2454,0.2415,1.6292,0.2212,4.0,Moderate Stress,0.15,7.6125,4.6,Local node failure
Argentina,1985,Flow,4.0,4.8,6.2,4.0,4.6,0.2072,0.2415,1.6292,0.2212,4.0,Moderate Stress,0.15,7.6125,4.6,Local node failure
Argentina,1985,Hands,4.8,5.0,5.2,4.8,7.0,0.2383,0.2415,1.6292,0.2212,4.0,Moderate Stress,0.15,7.6125,4.6,Local node failure
Argentina,1985,Helm,6.0,6.0,5.0,6.0,10.0,0.2651,0.2415,1.6292,0.2212,4.0,Moderate Stress,0.15,7.6125,4.6,Local node failure
Argentina,1985,Lore,6.0,6.0,4.0,6.0,11.0,0.2808,0.2415,1.6292,0.2212,4.0,Moderate Stress,0.15,7.6125,4.6,Local node failure
Argentina,1985,Shield,4.0,5.0,6.0,4.0,5.0,0.2097,0.2415,1.6292,0.2212,4.0,Moderate Stress,0.15,7.6125,4.6,Local node failure
Argentina,1985,Stewards,4.0,5.0,5.2,4.0,5.8,0.2202,0.2415,1.6292,0.2212,4.0,Moderate Stress,0.15,7.6125,4.6,Local node failure
Argentina,1986,Archive,6.0,6.0,5.0,6.0,10.0,0.279,0.2641,1.8463,0.1481,5.0,Stable Integration,0.475,8.3125,5.8,Strained
Argentina,1986,Craft,5.0,5.0,5.0,5.0,7.5,0.2581,0.2641,1.8463,0.1481,5.0,Stable Integration,0.475,8.3125,5.8,Strained
Argentina,1986,Flow,5.0,5.0,5.0,5.0,7.5,0.2581,0.2641,1.8463,0.1481,5.0,Stable Integration,0.475,8.3125,5.8,Strained
Argentina,1986,Hands,5.0,5.0,5.0,5.0,7.5,0.2581,0.2641,1.8463,0.1481,5.0,Stable Integration,0.475,8.3125,5.8,Strained
Argentina,1986,Helm,6.0,6.0,5.0,6.0,10.0,0.279,0.2641,1.8463,0.1481,5.0,Stable Integration,0.475,8.3125,5.8,Strained
Argentina,1986,Lore,6.0,6.0,4.0,6.0,11.0,0.2957,0.2641,1.8463,0.1481,5.0,Stable Integration,0.475,8.3125,5.8,Strained
Argentina,1986,Shield,4.0,5.0,5.2,4.0,5.8,0.2314,0.2641,1.8463,0.1481,5.0,Stable Integration,0.475,8.3125,5.8,Strained
Argentina,1986,Stewards,4.8,5.0,5.0,4.8,7.2,0.2536,0.2641,1.8463,0.1481,5.0,Stable Integration,0.475,8.3125,5.8,Strained
Argentina,1987,Archive,5.0,5.2,5.0,5.0,7.7,0.2228,0.2044,1.4291,0.3406,4.0,Moderate Stress,-0.75,6.0,4.0,Local node failure
Argentina,1987,Craft,5.0,5.0,5.0,5.0,7.5,0.2228,0.2044,1.4291,0.3406,4.0,Moderate Stress,-0.75,6.0,4.0,Local node failure
Argentina,1987,Flow,4.0,5.0,6.0,4.0,5.0,0.1909,0.2044,1.4291,0.3406,4.0,Moderate Stress,-0.75,6.0,4.0,Local node failure
Argentina,1987,Hands,4.0,4.2,6.0,4.0,4.2,0.1909,0.2044,1.4291,0.3406,4.0,Moderate Stress,-0.75,6.0,4.0,Local node failure
Argentina,1987,Helm,5.0,5.0,6.0,5.0,6.5,0.2101,0.2044,1.4291,0.3406,4.0,Moderate Stress,-0.75,6.0,4.0,Local node failure
Argentina,1987,Lore,5.0,5.2,5.0,5.0,7.7,0.2228,0.2044,1.4291,0.3406,4.0,Moderate Stress,-0.75,6.0,4.0,Local node failure
Argentina,1987,Shield,4.0,5.0,7.0,4.0,4.0,0.1796,0.2044,1.4291,0.3406,4.0,Moderate Stress,-0.75,6.0,4.0,Local node failure
Argentina,1987,Stewards,4.0,5.0,5.6,4.0,5.4,0.1955,0.2044,1.4291,0.3406,4.0,Moderate Stress,-0.75,6.0,4.0,Local node failure
Argentina,1988,Archive,4.2,5.0,6.0,4.2,5.3,0.1609,0.1463,1.0326,0.528,1.0,Systemic Collapse,-2.1,3.4125,1.5,Local node failure
Argentina,1988,Craft,4.0,5.0,6.0,4.0,5.0,0.1577,0.1463,1.0326,0.528,1.0,Systemic Collapse,-2.1,3.4125,1.5,Local node failure
Argentina,1988,Flow,3.0,4.0,7.0,3.0,1.5,0.1313,0.1463,1.0326,0.528,1.0,Systemic Collapse,-2.1,3.4125,1.5,Local node failure
Argentina,1988,Hands,3.0,4.0,7.0,3.0,1.5,0.1313,0.1463,1.0326,0.528,1.0,Systemic Collapse,-2.1,3.4125,1.5,Local node failure
Argentina,1988,Helm,4.0,4.4,7.0,4.0,3.4,0.1487,0.1463,1.0326,0.528,1.0,Systemic Collapse,-2.1,3.4125,1.5,Local node failure
Argentina,1988,Lore,4.2,4.8,6.0,4.2,5.1,0.1609,0.1463,1.0326,0.528,1.0,Systemic Collapse,-2.1,3.4125,1.5,Local node failure
Argentina,1988,Shield,4.0,5.0,7.0,4.0,4.0,0.1487,0.1463,1.0326,0.528,1.0,Systemic Collapse,-2.1,3.4125,1.5,Local node failure
Argentina,1988,Stewards,3.0,4.0,7.0,3.0,1.5,0.1313,0.1463,1.0326,0.528,1.0,Systemic Collapse,-2.1,3.4125,1.5,Local node failure
Argentina,1989,Archive,3.0,3.2,7.0,3.0,0.7,0.0928,0.0796,0.4403,0.7433,1.0,Systemic Collapse,-4.975,-1.2375,-6.0,Freeze/collapse
Argentina,1989,Craft,3.0,4.0,8.0,3.0,0.5,0.0876,0.0796,0.4403,0.7433,1.0,Systemic Collapse,-4.975,-1.2375,-6.0,Freeze/collapse
Argentina,1989,Flow,1.0,2.0,10.0,2.0,-6.0,0.0555,0.0796,0.4403,0.7433,1.0,Systemic Collapse,-4.975,-1.2375,-6.0,Freeze/collapse
Argentina,1989,Hands,2.0,3.0,9.0,2.0,-3.0,0.0693,0.0796,0.4403,0.7433,1.0,Systemic Collapse,-4.975,-1.2375,-6.0,Freeze/collapse
Argentina,1989,Helm,2.0,3.0,9.0,2.0,-3.0,0.0693,0.0796,0.4403,0.7433,1.0,Systemic Collapse,-4.975,-1.2375,-6.0,Freeze/collapse
Argentina,1989,Lore,3.0,4.0,7.0,3.0,1.5,0.0928,0.0796,0.4403,0.7433,1.0,Systemic Collapse,-4.975,-1.2375,-6.0,Freeze/collapse
Argentina,1989,Shield,3.6,4.0,7.0,3.6,2.4,0.1,0.0796,0.4403,0.7433,1.0,Systemic Collapse,-4.975,-1.2375,-6.0,Freeze/collapse
Argentina,1989,Stewards,2.0,3.0,9.0,2.0,-3.0,0.0693,0.0796,0.4403,0.7433,1.0,Systemic Collapse,-4.975,-1.2375,-6.0,Freeze/collapse
Argentina,1990,Archive,4.0,5.0,6.0,4.0,5.0,0.166,0.1601,1.1031,0.4836,2.0,Acute Crisis,-1.5,4.3125,1.5,Local node failure
Argentina,1990,Craft,4.0,5.0,6.0,4.0,5.0,0.166,0.1601,1.1031,0.4836,2.0,Acute Crisis,-1.5,4.3125,1.5,Local node failure
Argentina,1990,Flow,4.0,5.0,7.0,4.0,4.0,0.1564,0.1601,1.1031,0.4836,2.0,Acute Crisis,-1.5,4.3125,1.5,Local node failure
Argentina,1990,Hands,3.0,4.0,7.0,3.0,1.5,0.138,0.1601,1.1031,0.4836,2.0,Acute Crisis,-1.5,4.3125,1.5,Local node failure
Argentina,1990,Helm,4.0,5.0,7.0,4.0,4.0,0.1564,0.1601,1.1031,0.4836,2.0,Acute Crisis,-1.5,4.3125,1.5,Local node failure
Argentina,1990,Lore,4.0,5.0,6.0,4.0,5.0,0.166,0.1601,1.1031,0.4836,2.0,Acute Crisis,-1.5,4.3125,1.5,Local node failure
Argentina,1990,Shield,4.0,5.0,6.0,4.0,5.0,0.166,0.1601,1.1031,0.4836,2.0,Acute Crisis,-1.5,4.3125,1.5,Local node failure
Argentina,1990,Stewards,4.0,5.0,6.0,4.0,5.0,0.166,0.1601,1.1031,0.4836,2.0,Acute Crisis,-1.5,4.3125,1.5,Local node failure
Argentina,1991,Archive,5.0,5.0,5.0,5.0,7.5,0.2425,0.2369,1.7416,0.2359,4.0,Moderate Stress,0.5,7.625,6.0,Strained
